,Depot,"Geiranger, 6216 Geiranger","Storfjordvegen 550, 6260 Skodje","Sæbøvegen 26, 6165 Sæbø","Parkgata 2, 6003 Ålesund","Langsten, 6264 Tennfjord","Ålesund, 6002 Ålesund",Aursnes Kiosk & Bistro,"Blakstad, 6008 Ålesund",Brasserie Posten,"Digernes, 6057 Ellingsøy","Moa, 6010 Ålesund",LORKENESTORGET,Brygga Sportsbar,BROGATA 1,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Straumgjerde,NEDRE STRANDGATE 9,Bunnpris Ørsta,"Volda, 6100 Volda",Café Nova,Det Lille Napoli,KIRKEGATA 1 A,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ulsteinvik, 6065 Ulsteinvik","Fosnavåg, 6090 Fosnavåg","Sunde, 6030 Sunde",Fiskå Brygge Gjestgiveri,"Hareid, 6060 Hareid","Hatlane, 6008 Ålesund",Herøy omsorgssenter,Hjørundfjordheimen,KONGENS GATE 27,Innvik,Innvik Fjordhotell,"Hovdebygda, 6160 Hovdebygda",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Joker Geiranger,Joker Gursken,Joker Larsnes,Joker Loen,Joker Sæbø,Joker Tomrefjord,Joker,Joker Åram,KaffeBaren AS,Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",KONGENS GATE 30,"Larsnes, 6098 Nerlandsøy",KEISER WILHELMS GATE 32,"Hjørungavåg, 6092 Fosnavåg",Meny Fosnavåg,LERSTADVEGEN 291,"Giske, 6050 Valderøya","Solavågen, 6240 Ørskog","HIG, 6010 Ålesund",KORSEGATA 4,POSTVEGEN 11,POSTVEGEN 17,POSTVEGEN 15,"Nordfjordeid, 6770 Nordfjordeid",Nærbutikken Norddal,Nærbutikken Rovde,Olebuda,Quality Hotel Waterfront,SORENSKRIVER BULLS GATE 7,RÅDSTUGATA 3B,"Rekkedal, 6210 Valldal",OLE THORESENS GATE 16,RASMUS RØNNEBERGS GATE 4,SOLAVÅGSEIDET 76,Spar Fiskåbygd,Spar Fosnavåg,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Ulsteinvik,Spar Vartdal,Øvre Geilegrend 1,Esso Spjelkavik,St1 Vegsund,St1 Ørsta,"Ålesund, 6009 Ålesund",Storfjord kulturhus,Stranda Bakeri og Konditori,"Stranda, 6200 Stranda","Stranda, 6200 Stranda",Stranda omsorgssenter,"Sundgata 26, 6030 Sunde","Sykkylven, 6230 Sykkylven",Thon Hotel Baronen,Ulstein Arena,Ulstein sjukeheim,"Rådhuset, 6002 Ålesund","Fiskå, 6139 Fiskå",Volda omsorgssenter sjukeheim,"Ørsta, 6150 Ørsta","Åsehaugen 5, 6017 Ålesund"
"Fiskarstrand, 6037 Eidsnes",11130.2,111713.5,36044.6,55356.6,25589.5,46354.2,25453.1,23193.3,22725.7,111381.4,28709.2,33492.5,25204.3,30675.3,26637.4,20073.9,26841.3,2946.4,22728.4,132138.4,43008.0,25393.9,14072.5,33561.5,25283.6,50590.4,60774.9,30607.9,49872.6,25473.7,12206.2,19934.0,21038.2,14147.1,26283.4,50575.5,25192.0,30370.3,56249.3,8609.2,77437.9,21547.7,23235.1,55671.1,75436.2,25624.7,148995.1,149289.1,53798.9,75582.3,54854.4,129472.2,111661.3,50646.5,56043.7,126070.0,75493.1,62868.6,156469.1,77787.0,30639.7,50280.4,24414.4,34786.6,61275.9,26491.2,27733.9,22871.7,14072.6,126393.2,21536.2,19912.6,14365.1,23103.2,0.0,59707.2,115646.3,30239.4,27879.8,25230.2,39040.7,1995.1,25811.3,15456.8,68639.7,117088.0,18688.3,14452.6,50372.9,25591.5,58410.1,24920.1,22402.9,57777.4,17591.8,36651.2,30700.9,14236.7,24974.0,15138.4,14980.1,14982.9,118064.0,90168.9,81083.1,111443.0,25506.7,25399.6,24667.7,77386.4,27919.0,25220.3,7682.1,77156.4,56168.0,53785.0,2646.1,135039.2,13906.2,33034.1,58276.3,29167.7,30211.2,16426.1,14515.5,11701.7,50715.0,26251.1,59641.4,59723.9,59719.4,58554.7,58554.7,8612.6,26982.1,13877.1,30439.6,31384.0,25327.9,80044.1,59475.9,50563.3,23596.7
Kiwi Stranda,51722.4,43058.5,30174.9,92692.0,62579.4,73802.7,62443.0,36546.9,59715.6,42726.3,56157.7,70482.4,62194.1,79948.4,63627.3,69347.0,33204.7,62788.4,59718.3,94752.3,38840.3,62383.8,51062.3,26137.3,62273.5,95085.4,86141.2,79881.0,94924.8,62463.6,47870.7,69207.1,58028.1,51137.0,33639.9,94483.6,62181.8,79643.4,133230.5,53470.0,137526.4,70820.8,60224.9,132652.3,62100.2,62614.6,111609.0,111903.0,93321.9,61934.0,82302.9,145694.2,43006.2,127627.6,133024.9,88683.9,61960.6,73504.0,119083.1,151029.6,79912.8,94739.7,61404.3,57987.3,85965.8,33475.4,64723.8,59861.5,51062.4,142615.2,58526.1,56902.5,45646.2,60093.0,60005.3,0.0,78260.2,79512.5,64869.7,62220.1,116021.9,61837.1,62801.2,52446.6,61426.4,91462.4,55678.2,51442.5,94350.6,62581.4,135391.3,61909.9,71676.0,134758.6,54581.6,73641.1,52092.8,51226.6,61963.8,52128.3,51969.9,51972.7,91681.4,21513.9,109165.7,42787.9,62496.5,62389.4,61657.6,7801.4,64908.9,62210.1,52329.3,137244.9,133149.1,93308.0,62488.1,151261.2,50896.0,82307.2,2090.0,78440.8,64399.5,53415.9,51505.4,48201.5,94479.6,63241.0,89.0,288.5,284.0,1510.3,1510.3,53473.4,33516.0,50866.9,79712.6,80657.1,62317.7,140132.6,87329.5,94573.5,60586.5
Kiwi Stryn,111517.4,75417.6,103153.9,63579.7,125976.7,146781.6,125840.3,109525.9,123112.9,75300.1,129136.7,133879.7,125591.5,90624.1,127024.6,99758.6,106183.7,118339.0,123115.6,16970.3,136450.0,125781.1,114459.7,99116.3,125670.8,65973.2,57028.9,90671.7,65812.5,125860.9,112593.4,99696.8,121425.4,114534.3,106618.9,65371.3,125579.2,90652.7,104118.2,107334.0,111570.9,100700.8,123622.2,103540.0,70144.6,126011.9,33826.9,34120.9,64209.7,70290.8,155281.9,99826.3,75365.4,98515.3,103912.6,10901.9,70201.5,163296.1,41301.0,126911.8,90681.4,65627.4,124801.6,130966.3,56853.5,106454.4,128121.1,123258.9,114459.8,96747.4,121923.4,120299.8,118625.2,123490.4,115555.9,78199.0,0.0,90327.0,128267.0,125617.4,86909.6,117387.7,126198.5,115843.9,139353.6,45594.5,119075.5,114839.8,65238.3,125978.7,106279.0,125307.3,97270.5,105646.3,117979.0,137038.4,125071.8,114623.9,125361.2,115525.6,115367.3,115370.1,45813.6,104260.6,80053.4,75238.4,125893.9,125786.7,125054.9,85728.6,128306.2,125607.5,108069.3,111289.4,104036.8,64195.7,118038.7,105393.3,114293.4,88758.1,77656.4,91332.9,85401.6,116813.3,114902.7,112088.9,65367.3,126638.3,78133.3,78215.7,78211.3,77046.6,77046.6,107337.4,106495.0,114264.2,90854.6,90047.9,125715.0,114177.1,58217.3,65461.2,123983.9
Kiwi Ulsteinvik,30935.5,131518.8,55849.9,37147.9,45394.8,66159.4,45258.4,42998.6,42531.0,131186.7,48514.5,53297.8,45009.6,757.3,46442.7,10736.1,46646.5,33352.4,42533.7,106846.4,62813.3,45199.2,33877.8,53366.8,45088.9,32729.0,33510.2,689.9,32843.5,45279.0,32011.5,10674.3,40843.5,33952.4,46088.7,32167.3,44997.3,542.4,27385.0,28414.4,48573.6,11678.3,43040.3,26806.8,55952.2,45430.0,123703.1,123997.1,30352.1,56098.3,74659.7,100607.9,131466.6,21782.1,27179.4,100778.0,56009.1,82673.9,131177.1,48922.7,721.8,32383.2,44219.7,54591.9,34011.2,46296.5,47539.2,42677.0,33877.8,97528.9,41341.5,39717.9,34170.4,42908.5,30569.2,79512.4,90354.3,0.0,47685.1,45035.5,10176.4,32401.1,45616.6,35262.0,88445.0,91796.0,38493.6,34257.9,32479.0,45396.8,29545.8,44725.3,8248.0,28913.1,37397.0,56456.5,50506.2,34042.0,44779.2,34943.7,34785.4,34788.2,92772.0,109974.2,53818.4,131248.3,45311.9,45204.8,44473.0,97191.7,47724.3,45025.6,27487.4,48292.1,27303.7,30338.1,33052.0,106174.9,33711.4,4169.8,78081.6,1689.0,52432.6,36231.3,34320.8,31507.0,32086.3,46056.4,79446.7,79529.1,79524.7,78360.0,78360.0,28417.9,46787.4,33682.3,744.3,1314.6,45133.1,51179.8,32211.2,32199.5,43402.0
"Valderøy, 6050 Valderøya",19605.6,110788.6,41310.6,68100.7,2927.4,45726.6,2653.0,28459.4,5484.7,110456.4,27784.2,13652.6,2718.9,47831.6,1279.2,37230.2,32107.3,30671.7,5682.5,144882.5,42083.0,3244.4,14909.2,38827.6,2628.8,63334.5,73519.0,47764.3,62616.7,2556.2,17472.2,37090.3,7838.7,14008.9,31549.4,63319.6,3219.8,47526.6,73405.7,21353.2,94594.3,38704.0,5790.8,72827.4,88180.3,3475.2,161739.1,162033.1,66543.0,88326.4,54226.8,146628.5,110736.3,67802.8,73200.0,138814.1,88237.1,62241.0,169213.2,94943.3,47796.1,63024.5,3535.7,33861.6,74020.0,31757.2,800.8,5825.7,14686.6,143549.5,8336.7,8260.5,19631.1,5658.9,27888.5,64973.2,128390.4,47395.7,0.0,2793.4,56197.1,29720.4,2066.6,13983.8,67714.7,129832.1,9901.6,13801.9,63117.0,3442.1,75566.5,3175.1,39559.3,74933.7,10685.3,16811.3,32014.2,13747.4,2979.8,13495.9,13337.6,13340.4,130808.1,89244.0,93827.1,110518.0,2371.3,3464.4,3311.6,76461.4,887.4,2752.4,20212.5,94312.7,73324.3,66529.1,30371.4,152195.5,14994.7,50190.4,63542.3,46324.0,42955.2,12064.8,14261.3,16967.7,63459.0,2015.0,64907.4,64989.9,64985.4,63820.7,63820.7,21356.7,32248.1,14965.6,47595.9,48540.3,3178.4,97200.4,72220.0,63307.3,6355.6
RASMUS RØNNEBERGS GATE 6,16952.7,108135.6,38657.7,65447.7,505.0,43073.7,368.6,25806.4,2831.8,107803.5,25131.3,10999.7,119.8,45178.7,1552.9,34577.3,29454.4,28018.8,3029.5,142229.5,39430.1,451.0,12256.3,36174.6,199.1,60681.6,70866.1,45111.3,59963.7,389.2,14819.3,34437.4,5185.7,11355.9,28896.5,60666.7,426.4,44873.7,70752.7,18700.3,91941.3,36051.1,3137.9,70174.5,85527.3,681.8,159086.2,159380.2,63890.0,85673.5,51573.9,143975.6,108083.4,65149.8,70547.1,136161.1,85584.2,59588.1,166560.3,92290.4,45143.1,60371.6,924.6,31208.7,71367.0,29104.3,2649.4,3172.8,12033.7,140896.6,5683.8,5607.6,16978.2,3006.0,25235.6,62320.3,125737.4,44742.8,2795.3,0.0,53544.1,27067.5,726.8,11330.8,65061.8,127179.1,7248.6,11148.9,60464.0,648.7,72913.5,522.1,36906.3,72280.8,8032.3,14158.4,29361.2,11094.5,317.2,10843.0,10684.6,10687.5,128155.1,86591.0,91174.2,107865.1,422.1,671.0,708.4,73808.5,2834.5,41.1,17559.6,91659.8,70671.4,63876.1,27718.4,149542.6,12341.8,47537.5,60889.4,43671.1,40302.3,9411.9,11608.3,14314.8,60806.1,1166.6,62254.5,62337.0,62332.5,61167.8,61167.8,18703.7,29595.2,12312.7,44943.0,45887.4,385.0,94547.5,69567.1,60654.4,3702.7
Kiwi Myrvåg,39759.4,162022.9,64673.7,33575.8,54218.6,74983.3,54082.2,51822.5,51354.9,161905.3,57338.3,62121.7,53833.4,10425.5,55266.5,19559.9,55470.4,42176.2,51357.5,103274.3,71637.2,54023.0,42701.6,62190.7,53912.8,29156.9,29938.2,10473.0,29271.5,54102.9,40835.4,19498.2,49667.4,42776.3,54912.5,28595.3,53821.1,10454.1,17757.2,37238.3,39281.5,20502.2,51864.2,17179.0,52380.1,54253.8,120131.0,120425.0,26780.0,52526.3,83483.5,91315.7,161970.6,12490.0,17887.2,97205.9,52437.0,91497.7,127605.1,39630.5,10482.8,28811.2,53043.6,63415.7,30439.2,55120.3,56363.1,51500.8,42701.7,88236.7,50165.4,48541.8,42994.2,51732.3,39393.1,115874.3,86782.2,10128.4,56508.9,53859.3,0.0,41224.9,54440.5,44085.9,97268.8,88223.9,47317.4,43081.8,28906.9,54220.7,20253.7,53549.2,17071.9,19285.3,46220.9,65280.4,59330.1,42865.8,53603.1,43767.6,43609.2,43612.0,89199.9,118798.1,50246.3,161843.7,54135.8,54028.7,53296.9,106015.5,56548.2,53849.4,36311.2,38999.9,17675.9,26766.1,41875.9,96882.7,42535.3,8559.4,115331.7,11134.3,48860.5,45055.2,43144.7,40330.8,28514.3,54880.2,115808.6,115891.1,115886.6,114721.9,114721.9,37241.7,55611.2,42506.2,10656.0,9849.2,53957.0,41887.6,28639.2,28627.4,52225.8
Kiwi Langevåg,12962.1,113545.4,37876.5,57188.5,27421.4,48186.0,27285.0,25025.2,24557.6,113213.3,30541.1,35324.4,27036.2,32507.1,28469.3,21905.7,28673.1,964.4,24560.3,133970.3,44839.9,27225.8,15904.4,35393.4,27115.5,52422.3,62606.8,32439.8,51704.5,27305.6,14038.1,21765.9,22870.1,15979.0,28115.3,52407.4,27023.9,32202.2,58081.2,10441.0,79269.8,23379.6,25066.9,57503.0,77268.1,27456.6,150826.9,151120.9,55630.8,77414.2,56686.3,131304.0,113493.2,52478.3,57875.6,127901.9,77324.9,64700.5,158301.0,79618.8,32471.6,52112.3,26246.3,36618.5,63107.8,28323.1,29565.8,24703.6,15904.4,128225.1,23368.1,21744.5,16197.0,24935.0,1995.1,61539.0,117478.2,32071.3,29711.7,27062.1,40872.6,0.0,27643.2,17288.6,70471.6,118919.8,20520.2,16284.5,52204.8,27423.4,60242.0,26751.9,24234.8,59609.3,19423.6,38483.1,32532.8,16068.6,26805.8,16970.3,16812.0,16814.8,119895.9,92000.8,82914.9,113274.9,27338.5,27231.4,26499.6,79218.3,29750.9,27052.2,9514.0,78988.3,57999.8,55616.8,664.0,136871.0,15738.0,34866.0,60108.1,30999.5,32043.0,18257.9,16347.4,13533.6,52546.8,28083.0,61473.3,61555.7,61551.3,60386.6,60386.6,10444.5,28814.0,15708.9,32271.4,33215.9,27159.7,81876.0,61307.8,52395.1,25428.5
NEDRE STRANDGATE 51,17539.0,108721.9,39244.0,66034.1,927.0,43660.0,661.2,26392.8,3418.1,108389.8,25717.6,11586.0,652.3,45765.0,826.1,35163.6,30040.7,28605.1,3615.9,142815.9,40016.4,1177.8,12842.6,36760.9,562.2,61267.9,71452.4,45697.6,60550.1,555.8,15405.6,35023.7,5772.1,11942.3,29482.8,61253.0,1153.2,45460.0,71339.1,19286.6,92527.6,36637.4,3724.2,70760.8,86113.7,1408.6,159672.5,159966.5,64476.4,86259.8,52160.2,144561.9,108669.7,65736.2,71133.4,136747.4,86170.5,60174.4,167146.6,92876.7,45729.5,60957.9,1469.1,31795.0,71953.4,29690.6,1922.6,3759.1,12620.0,141482.9,6270.1,6193.9,17564.5,3592.3,25821.9,62906.6,126323.7,45329.1,2068.5,726.8,54130.5,27653.8,0.0,11917.2,65648.1,127765.4,7835.0,11735.2,61050.3,1375.5,73499.9,1108.5,37492.7,72867.1,8618.7,14744.7,29947.6,11680.8,913.1,11429.3,11271.0,11273.8,128741.5,87177.3,91760.5,108451.4,304.7,1397.8,1245.0,74394.8,2107.7,685.8,18145.9,92246.1,71257.7,64462.4,28304.7,150128.9,12928.1,48123.8,61475.7,44257.4,40888.6,9998.2,12194.7,14901.1,61392.4,439.8,62840.8,62923.3,62918.8,61754.1,61754.1,19290.0,30181.5,12899.0,45529.3,46473.7,1111.8,95133.8,70153.4,61240.7,4289.0
LERSTADVEGEN 545,7396.8,96972.9,29101.8,55891.9,11662.7,31613.5,11526.3,16250.5,8798.9,96640.7,13968.5,19565.7,11277.5,35622.8,12710.6,25021.4,19898.5,18462.9,8801.6,132673.6,28267.4,11467.1,1706.6,26618.7,11356.8,51125.7,61310.2,35555.4,50407.8,11546.9,5263.4,24881.5,7111.4,1989.9,19340.6,51110.8,11265.2,35317.8,61196.8,9144.4,82385.4,26495.2,9308.2,60618.6,75971.4,11697.9,149530.3,149824.3,54334.1,76117.6,40113.7,134419.7,96920.6,55594.0,60991.2,126605.2,76028.3,48127.9,157004.4,82734.5,35587.2,50815.7,10487.6,20045.9,61811.1,19548.4,13807.1,8944.8,1484.0,131340.7,7609.4,6394.9,7422.3,9176.3,15679.7,52764.4,116181.5,35186.9,13953.0,11303.4,43988.2,17511.6,11884.5,0.0,53899.0,117623.2,6415.2,1593.0,50908.1,11664.7,63357.6,10993.2,27350.4,62724.9,4074.0,22724.4,18198.5,2680.5,11047.1,1211.6,1053.2,1056.0,118599.2,75428.3,81618.3,96702.3,11579.8,11472.7,10740.9,62645.7,13992.2,11293.5,8003.7,82103.9,61115.5,54320.2,18162.5,139986.7,1590.3,37981.6,51333.5,34115.2,30746.4,4066.0,905.7,4758.9,51250.2,12324.3,52698.6,52781.1,52776.6,51611.9,51611.9,9147.8,20039.3,1619.5,35387.1,36331.5,11401.0,84991.6,60011.2,51098.5,9669.8
Kiwi Vestnes,60486.3,91605.3,65521.4,108981.4,65358.3,42681.9,65221.9,52670.2,62494.5,91273.1,40964.8,61503.1,64973.1,88712.3,66406.2,78110.9,56318.1,71552.4,62497.2,155919.4,25932.0,65162.7,55088.3,63038.4,65052.4,104215.2,114399.7,88644.9,103497.4,65242.5,55921.6,77971.0,60807.0,55079.5,55760.2,104200.3,64960.8,88407.3,114286.4,62233.9,135475.0,79584.7,63003.8,113708.1,129061.0,65393.5,172776.0,173070.0,107423.7,129207.1,20297.1,187509.2,91553.0,108683.5,114080.7,149851.0,129117.8,12295.1,180250.1,135824.0,88676.8,103905.2,64183.2,35818.3,114900.7,55968.0,67502.7,62640.5,54865.7,184430.2,61305.0,60090.5,53697.2,62872.0,68769.2,61443.2,139427.3,88276.4,67648.6,64999.0,97077.8,70601.1,65580.1,53798.3,0.0,152629.4,59504.7,54682.6,103997.7,65360.3,116447.2,64688.8,80440.0,115814.4,57769.6,76420.0,38241.5,55770.0,64742.7,54907.2,54748.9,54751.7,152848.5,70060.7,134707.8,91334.7,65275.4,65168.3,64436.5,57278.1,67687.8,64989.1,61093.2,135193.4,114205.0,107409.8,71252.1,193076.2,54972.0,91071.1,63257.0,87204.7,83835.9,57155.5,54287.4,57848.4,104339.7,66019.9,61403.9,61239.9,61235.5,62677.3,62677.3,62237.4,56458.9,55001.1,88476.6,89421.0,65096.6,138081.1,113100.7,104188.0,63365.5
Kiwi Nordfjordeid,93721.1,120825.0,116390.4,65040.0,108180.4,128945.0,108044.0,122762.3,105316.6,120707.4,111300.0,116083.4,107795.1,70782.6,109228.2,79917.1,119420.2,100542.7,105319.3,62076.5,125598.9,107984.8,96663.3,112352.7,107874.5,47901.7,40552.8,70830.2,48016.2,108064.6,94797.1,79855.3,103629.1,96738.0,119855.4,47340.0,107782.8,70811.2,84276.7,89537.6,66320.7,80859.3,105825.9,83698.5,71604.8,108215.5,78933.1,79227.1,44368.1,71751.0,137445.2,54576.1,120772.7,78673.8,84071.0,56008.1,71661.7,145459.4,50961.5,81661.5,70839.9,47555.9,107005.3,117377.4,40377.4,119690.8,110324.8,105462.5,96663.4,51497.1,104127.1,102503.5,96955.9,105694.0,97759.5,91435.5,45584.4,70485.5,110470.6,107821.1,67068.1,99591.4,108402.2,98047.6,151230.5,0.0,101279.1,97043.5,47651.6,108182.4,86437.5,107510.9,77429.0,85804.8,100182.6,119242.1,113291.8,96827.6,107564.8,97729.3,97570.9,97573.7,1200.2,149667.9,59734.8,120645.8,108097.5,107990.4,107258.6,98965.0,110509.9,107811.1,90272.9,66039.2,84195.3,44354.2,100242.3,60143.1,96497.0,68916.5,90892.8,71491.4,67605.2,99016.9,97106.4,94292.5,47259.0,108842.0,91369.7,91452.2,91447.7,90283.0,90283.0,89541.0,119731.5,96467.9,71013.1,70206.4,107918.7,68926.9,39641.2,47372.1,106187.5
SMEDGARDEN 1,10313.7,102530.6,32018.7,58808.8,7601.8,37171.2,7465.4,19167.5,4738.0,102198.5,19526.3,15504.8,7216.5,38539.7,8649.7,27938.3,22815.4,21379.8,4740.7,135590.6,33825.1,7406.2,5869.1,29535.7,7295.9,54042.6,64227.1,38472.3,53324.8,7486.0,8180.3,27798.4,2748.1,4896.4,22257.5,54027.7,7204.2,38234.7,64113.8,12061.3,85302.3,29412.1,5247.3,63535.5,78888.4,7637.0,152447.2,152741.2,57251.1,79034.5,45671.4,137336.6,102478.3,58510.9,63908.1,129522.2,78945.2,53685.7,159921.3,85651.4,38504.2,53732.6,6426.7,25603.7,64728.1,22465.3,9746.2,4883.9,5869.2,134257.6,3461.7,1896.1,10339.2,5115.4,18596.6,55681.3,119098.5,38103.8,9892.1,7242.5,46905.2,20428.5,7823.6,6389.9,59456.8,120540.1,0.0,5303.9,53825.1,7603.8,66274.6,6932.3,30267.4,65641.8,2838.9,18663.5,23756.2,4635.0,6986.2,5902.0,5743.7,5746.5,121516.2,80986.0,84535.2,102260.1,7518.9,7411.8,6680.0,68203.5,9931.3,7232.5,10920.6,85020.8,64032.4,57237.1,21079.5,142903.6,5702.8,40898.5,54250.4,37032.1,33663.3,2952.4,5223.3,7675.8,54167.1,8263.4,55615.5,55698.0,55693.5,54528.8,54528.8,12064.8,22956.2,5673.7,38304.0,39248.4,7340.1,87908.5,62928.1,54015.4,5608.9
"Vallekrysset, 6013 Ålesund",6077.6,97717.0,27782.6,54572.7,11593.0,32357.6,11456.6,14931.4,8729.2,97384.9,14712.6,19496.0,11207.7,34303.6,12640.9,23702.2,18579.3,17143.7,8731.9,131354.5,29011.5,11397.4,1379.7,25299.6,11287.1,49806.5,59991.0,34236.3,49088.7,11477.2,3944.2,23562.3,7041.7,669.3,18021.4,49791.6,11195.4,33998.6,59877.7,7825.2,81066.3,25176.0,9238.5,59299.4,74652.3,11628.2,148211.1,148505.1,53015.0,74798.4,40857.8,133100.5,97664.7,54274.8,59672.0,125286.1,74709.1,48872.1,155685.2,81415.3,34268.1,49496.5,10417.9,20790.0,60492.0,18229.2,13737.4,8875.1,1157.1,130021.5,7539.7,6325.1,6103.1,9106.6,14360.5,51445.2,114862.4,33867.7,13883.3,11233.7,42669.1,16192.4,11814.8,1460.2,54643.1,116304.1,5094.6,0.0,49589.0,11595.0,62038.5,10923.5,26031.3,61405.7,4004.3,22654.7,18942.6,1359.8,10977.4,1141.9,983.5,986.3,117280.1,76172.4,80299.1,97446.5,11510.1,11403.0,10671.2,63389.9,13922.5,11223.7,6684.5,80784.7,59796.3,53001.1,16843.4,138667.5,1263.5,36662.4,50014.3,32796.0,29427.2,2745.4,731.8,3439.7,49931.0,12254.6,51379.4,51461.9,51457.4,50292.7,50292.7,7828.7,18720.1,1292.6,34067.9,35012.3,11331.3,83672.4,58692.0,49779.3,9600.1
"Ørsta, 6150 Ørsta",46279.1,140514.0,64236.3,4983.7,60738.4,81503.0,60602.0,56262.5,57874.6,140396.5,63858.1,68641.4,60353.1,32687.1,61786.3,41821.6,52920.3,53100.7,57877.3,81765.5,78156.9,60542.8,49221.3,58421.3,60432.5,710.0,10658.5,32734.7,574.2,60622.6,47355.1,41759.8,56187.1,49296.0,53355.6,459.1,60340.8,32715.7,46181.2,42095.6,59327.3,42763.8,58383.9,45603.0,25063.3,60773.6,98622.2,98916.2,3682.5,25209.4,90003.2,120946.9,140461.8,40578.3,45975.5,75697.1,25120.2,98017.5,106096.2,72830.5,32744.4,364.2,59563.3,69935.4,11159.5,53191.0,62882.8,58020.5,49221.4,117868.0,56685.1,55061.5,49513.9,58252.0,50317.5,94365.5,65273.4,32390.0,63028.7,60379.1,28972.6,52149.4,60960.2,50605.6,103788.6,66715.1,53837.1,49601.5,0.0,60740.4,48342.0,60068.9,39333.5,47709.3,52740.6,71800.1,65849.8,49385.6,60122.8,50287.3,50128.9,50131.7,67691.1,125317.8,30966.6,140334.9,60655.5,60548.4,59816.6,112535.3,63067.9,60369.1,42830.9,59045.8,46099.8,3668.5,52800.3,126513.9,49055.0,30821.0,93822.9,33395.9,20163.3,51574.9,49664.4,46850.5,598.5,61400.0,94299.7,94382.2,94377.8,93213.0,93213.0,42099.0,53231.7,49025.9,32917.6,32110.9,60476.7,61933.5,9359.5,446.8,58745.5
KONGENS GATE 30,17159.0,108342.0,38864.0,65654.1,1201.8,43280.0,1065.4,26012.8,3038.1,108009.8,25337.6,11206.0,816.5,45385.0,2249.6,34783.6,29660.7,28225.1,3235.9,142435.9,39636.4,251.4,12462.6,36381.0,895.9,60887.9,71072.4,45317.7,60170.1,1086.0,15025.7,34643.7,5392.1,11562.3,29102.8,60873.0,644.9,45080.0,70959.1,18906.6,92147.7,36257.4,3344.2,70380.8,85733.7,33.2,159292.5,159586.5,64096.4,85879.8,51780.2,144181.9,108289.7,65356.2,70753.4,136367.5,85790.5,59794.4,166766.6,92496.7,45349.5,60577.9,993.1,31415.0,71573.4,29310.6,3346.2,3379.1,12240.0,141102.9,5890.1,5813.9,17184.5,3212.3,25441.9,62526.6,125943.8,44949.1,3492.0,696.8,53750.5,27273.8,1423.6,11537.2,65268.1,127385.5,7455.0,11355.3,60670.4,0.0,73119.9,719.6,37112.7,72487.1,8238.7,14364.7,29567.6,11300.8,752.9,11049.3,10891.0,10893.8,128361.5,86797.4,91380.6,108071.4,1118.9,95.4,776.8,74014.8,3531.3,737.8,17765.9,91866.1,70877.7,64082.5,27924.8,149748.9,12548.1,47743.8,61095.7,43877.4,40508.6,9618.3,11814.7,14521.1,61012.4,1863.3,62460.8,62543.3,62538.8,61374.1,61374.1,18910.1,29801.5,12519.0,45149.3,46093.7,572.0,94753.8,69773.4,60860.7,3909.0
