,Depot,"Rådhusplassen 1, 6002 Ålesund",Joker Geiranger,"Geiranger, 6216 Geiranger","Langsten, 6264 Tennfjord",Anno,"Ålesund, 6002 Ålesund",Atlanterhavsparken,"Borgundvegen 340, 6015 Ålesund","Borgundvegen 92, 6008 Ålesund",Bunnpris Brattvåg,BROGATA 1,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Valderhaug, 6050 Valderøya","Hovdebygda, 6160 Hovdebygda","Haramsøya, 6270 Brattvåg","Spjelkavik, 6010 Ålesund",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Larsnes,Joker Loen,Joker Stordal,Joker Sæbø,Joker Tomrefjord,Joker,Joker Vatne,Vigra post i butikk,Joker Åheim,Joker Åram,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Meny Fosnavåg,LERSTADVEGEN 291,"Ulsteinvik, 6065 Ulsteinvik","Ålesund, 6008 Ålesund",Rabbevågen barnehage,"Storgata 16, 6002 Ålesund",Solsikka barnehage,SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,Esso Spjelkavik,"Ålesund lufthavn, 6040 Vigra",St1 Vegsund,St1 Vestnes,St1 Ørsta,"Vigra, 6040 Vigra",Sunde barnehage,Tennfjord barnehage,"Torvmyrane, 6010 Ålesund","Valldal, 6210 Valldal","Fosnavåg, 6090 Fosnavåg","Parkvegen 35, 6003 Ålesund"
"Valderøy, 6050 Valderøya",19605.6,3178.4,110736.3,110788.6,45726.6,2644.2,2653.0,1309.1,7593.0,5909.0,49553.7,1279.2,125253.1,131281.1,37230.2,32107.3,30671.7,5682.5,148042.1,144882.5,42083.0,3244.4,14909.2,137435.4,38827.6,128396.6,2628.8,47402.3,14873.3,86571.5,36501.7,27847.3,72464.1,63334.5,27784.2,17472.2,37090.3,7838.7,14008.9,31549.4,16206.5,63319.6,3219.8,49472.3,16811.3,66543.0,67959.1,13747.4,88326.4,54226.8,146628.5,20032.3,67802.8,87747.5,73200.0,138814.1,60903.0,88237.1,62241.0,169213.2,38632.4,23213.1,110774.1,94943.3,63024.5,73519.0,3535.7,33861.6,74020.0,31757.2,800.8,5825.7,14686.6,143549.5,8336.7,8260.5,19631.1,5658.9,27888.5,64973.2,128390.4,47395.7,0.0,2793.4,56197.1,29720.4,2066.6,13983.8,67714.7,129832.1,9901.6,13801.9,63117.0,74933.7,10685.3,47526.6,5484.7,17912.1,3457.0,94344.2,20212.5,19744.0,94312.7,73324.3,105921.2,66529.1,30371.4,152195.5,14994.7,50190.4,63542.3,55717.3,69620.9,46324.0,86945.0,42955.2,73234.7,12064.8,14261.3,19544.1,16967.7,67760.2,63459.0,21482.0,21773.3,36694.7,13652.6,86927.4,73405.7,6346.2
RASMUS RØNNEBERGS GATE 6,16952.7,385.0,108083.4,108135.6,43073.7,193.4,368.6,3544.6,4940.1,3256.1,46900.8,1552.9,122600.2,128628.2,34577.3,29454.4,28018.8,3029.5,145389.2,142229.5,39430.1,451.0,12256.3,134782.4,36174.6,125743.6,199.1,44749.4,12220.4,83918.5,33848.8,25194.3,69811.2,60681.6,25131.3,14819.3,34437.4,5185.7,11355.9,28896.5,13553.5,60666.7,426.4,46819.3,14158.4,63890.0,65306.2,11094.5,85673.5,51573.9,143975.6,17379.3,65149.8,85094.5,70547.1,136161.1,58250.1,85584.2,59588.1,166560.3,35979.4,20560.2,108121.2,92290.4,60371.6,70866.1,924.6,31208.7,71367.0,29104.3,2649.4,3172.8,12033.7,140896.6,5683.8,5607.6,16978.2,3006.0,25235.6,62320.3,125737.4,44742.8,2795.3,0.0,53544.1,27067.5,726.8,11330.8,65061.8,127179.1,7248.6,11148.9,60464.0,72280.8,8032.3,44873.7,2831.8,15259.1,663.6,91691.3,17559.6,17091.0,91659.8,70671.4,103268.3,63876.1,27718.4,149542.6,12341.8,47537.5,60889.4,53064.4,66968.0,43671.1,84292.1,40302.3,70581.8,9411.9,11608.3,16891.2,14314.8,65107.3,60806.1,18829.1,19120.4,34041.7,10999.7,84274.4,70752.7,3693.3
Kiwi Myrvåg,39759.4,53957.0,161970.6,162022.9,74983.3,53907.1,54082.2,57258.3,50238.1,51584.1,78810.4,55266.5,69940.3,89673.0,19559.9,55470.4,42176.2,51357.5,92729.3,103274.3,71637.2,54023.0,42701.6,82122.6,62190.7,86788.4,53912.8,10135.0,63342.4,116125.6,65758.4,39351.8,28883.3,29156.9,57338.3,40835.4,19498.2,49667.4,42776.3,54912.5,64675.5,28595.3,53821.1,78729.0,65280.4,26780.0,97215.8,42865.8,52526.3,83483.5,91315.7,68501.3,12490.0,87865.4,17887.2,97205.9,90457.1,52437.0,91497.7,127605.1,67889.1,71682.2,55461.3,39630.5,28811.2,29938.2,53043.6,63415.7,30439.2,55120.3,56363.1,51500.8,42701.7,88236.7,50165.4,48541.8,42994.2,51732.3,39393.1,115874.3,86782.2,10128.4,56508.9,53859.3,0.0,41224.9,54440.5,44085.9,97268.8,88223.9,47317.4,43081.8,28906.9,19285.3,46220.9,10454.1,51354.9,39441.8,53908.2,39031.4,36311.2,68213.0,38999.9,17675.9,64313.1,26766.1,41875.9,96882.7,42535.3,8559.4,115331.7,84974.0,99175.0,11134.3,116499.2,48860.5,29653.9,45055.2,43144.7,68013.2,40330.8,97314.3,28514.3,69951.1,37658.4,65951.4,62121.7,116481.5,17757.2,52216.4
Kiwi Langevåg,12962.1,27159.7,113493.2,113545.4,48186.0,27109.8,27285.0,30461.0,23440.8,24786.8,52013.2,28469.3,109928.7,120368.9,21905.7,28673.1,964.4,24560.3,132717.6,133970.3,44839.9,27225.8,15904.4,122110.9,35393.4,117484.4,27115.5,32077.9,36545.1,89328.3,38961.2,1953.8,61551.9,52422.3,30541.1,14038.1,21765.9,22870.1,15979.0,28115.3,37878.3,52407.4,27023.9,51931.7,38483.1,55630.8,70418.6,16068.6,77414.2,56686.3,131304.0,41704.1,52478.3,84313.3,57875.6,127901.9,63659.9,77324.9,64700.5,158301.0,41091.8,44884.9,95449.7,79618.8,52112.3,62606.8,26246.3,36618.5,63107.8,28323.1,29565.8,24703.6,15904.4,128225.1,23368.1,21744.5,16197.0,24935.0,1995.1,61539.0,117478.2,32071.3,29711.7,27062.1,40872.6,0.0,27643.2,17288.6,70471.6,118919.8,20520.2,16284.5,52204.8,59609.3,19423.6,32202.2,24557.6,12644.5,27110.9,79019.8,9514.0,41415.7,78988.3,57999.8,95009.0,55616.8,664.0,136871.0,15738.0,34866.0,60108.1,58176.8,72377.8,30999.5,89701.9,32043.0,62322.5,18257.9,16347.4,41215.9,13533.6,70517.1,52546.8,43153.8,10861.1,39154.1,35324.4,89684.2,58081.2,25419.1
NEDRE STRANDGATE 51,17539.0,1111.8,108669.7,108721.9,43660.0,643.9,661.2,2817.8,5526.4,3842.4,47487.1,826.1,123186.5,129214.5,35163.6,30040.7,28605.1,3615.9,145975.5,142815.9,40016.4,1177.8,12842.6,135368.8,36760.9,126330.0,562.2,45335.7,12806.7,84504.9,34435.1,25780.6,70397.5,61267.9,25717.6,15405.6,35023.7,5772.1,11942.3,29482.8,14139.9,61253.0,1153.2,47405.6,14744.7,64476.4,65892.5,11680.8,86259.8,52160.2,144561.9,17965.7,65736.2,85680.9,71133.4,136747.4,58836.4,86170.5,60174.4,167146.6,36565.8,21146.5,108707.5,92876.7,60957.9,71452.4,1469.1,31795.0,71953.4,29690.6,1922.6,3759.1,12620.0,141482.9,6270.1,6193.9,17564.5,3592.3,25821.9,62906.6,126323.7,45329.1,2068.5,726.8,54130.5,27653.8,0.0,11917.2,65648.1,127765.4,7835.0,11735.2,61050.3,72867.1,8618.7,45460.0,3418.1,15845.5,1390.4,92277.6,18145.9,17677.3,92246.1,71257.7,103854.6,64462.4,28304.7,150128.9,12928.1,48123.8,61475.7,53650.7,67554.3,44257.4,84878.4,40888.6,71168.1,9998.2,12194.7,17477.5,14901.1,65693.6,61392.4,19415.4,19706.7,34628.1,11586.0,84860.8,71339.1,4279.6
LERSTADVEGEN 545,7396.8,11401.0,96920.6,96972.9,31613.5,11351.1,11526.3,14702.3,7682.1,9028.1,35440.6,12710.6,113044.3,119072.3,25021.4,19898.5,18462.9,8801.6,135833.3,132673.6,28267.4,11467.1,1706.6,125226.5,26618.7,116187.7,11356.8,35193.5,20786.4,72755.8,22388.6,15638.4,60255.3,51125.7,13968.5,5263.4,24881.5,7111.4,1989.9,19340.6,22119.6,51110.8,11265.2,35359.2,22724.4,54334.1,53846.0,2680.5,76117.6,40113.7,134419.7,25945.4,55594.0,75538.6,60991.2,126605.2,47087.3,76028.3,48127.9,157004.4,24519.3,29126.2,98565.3,82734.5,50815.7,61310.2,10487.6,20045.9,61811.1,19548.4,13807.1,8944.8,1484.0,131340.7,7609.4,6394.9,7422.3,9176.3,15679.7,52764.4,116181.5,35186.9,13953.0,11303.4,43988.2,17511.6,11884.5,0.0,53899.0,117623.2,6415.2,1593.0,50908.1,62724.9,4074.0,35317.8,8798.9,5703.3,11352.2,82135.4,8003.7,25657.0,82103.9,61115.5,93712.4,54320.2,18162.5,139986.7,1590.3,37981.6,51333.5,41604.2,55805.2,34115.2,73129.3,30746.4,61025.9,4066.0,905.7,25457.2,4758.9,53944.5,51250.2,27395.1,9564.5,22581.6,19565.7,73111.7,61196.8,9660.4
Kiwi Vestnes,60486.3,65096.6,91553.0,91605.3,42681.9,65046.7,65221.9,68398.0,61377.7,62723.7,51491.9,66406.2,166133.8,153321.6,78110.9,56318.1,71552.4,62497.2,188922.8,155919.4,25932.0,65162.7,55088.3,178316.1,63038.4,139433.5,65052.4,88283.0,74482.0,67388.2,38249.7,68727.9,113344.8,104215.2,40964.8,55921.6,77971.0,60807.0,55079.5,55760.2,75815.2,104200.3,64960.8,51410.4,76420.0,107423.7,69897.3,55770.0,129207.1,20297.1,187509.2,79641.0,108683.5,89180.4,114080.7,149851.0,41719.7,129117.8,12295.1,180250.1,36252.0,82821.8,151654.9,135824.0,103905.2,114399.7,64183.2,35818.3,114900.7,55968.0,67502.7,62640.5,54865.7,184430.2,61305.0,60090.5,53697.2,62872.0,68769.2,61443.2,139427.3,88276.4,67648.6,64999.0,97077.8,70601.1,65580.1,53798.3,0.0,152629.4,59504.7,54682.6,103997.7,115814.4,57769.6,88407.3,62494.5,58792.8,65047.9,135224.9,61093.2,55152.1,135193.4,114205.0,116958.1,107409.8,71252.1,193076.2,54972.0,91071.1,63257.0,57655.5,12454.2,87204.7,67761.8,83835.9,114115.4,57155.5,54287.4,79152.8,57848.4,173.8,104339.7,81090.7,62654.0,38632.8,61503.1,67744.1,114286.4,63356.0
Kiwi Nordfjordeid,93721.1,107918.7,120772.7,120825.0,128945.0,107868.8,108044.0,111220.0,104199.8,105545.8,132772.1,109228.2,32724.5,1400.1,79917.1,119420.2,100542.7,105319.3,55989.7,62076.5,125598.9,107984.8,96663.3,73476.2,112352.7,45590.6,107874.5,70492.1,117304.1,110005.1,119720.1,97718.2,38821.5,47901.7,111300.0,94797.1,79855.3,103629.1,96738.0,119855.4,118637.2,47340.0,107782.8,132690.7,119242.1,44368.1,151177.5,96827.6,71751.0,137445.2,54576.1,122463.0,78673.8,63426.5,84071.0,56008.1,110990.1,71661.7,145459.4,50961.5,121850.8,125643.9,47370.8,81661.5,47555.9,40552.8,107005.3,117377.4,40377.4,119690.8,110324.8,105462.5,96663.4,51497.1,104127.1,102503.5,96955.9,105694.0,97759.5,91435.5,45584.4,70485.5,110470.6,107821.1,67068.1,99591.4,108402.2,98047.6,151230.5,0.0,101279.1,97043.5,47651.6,85804.8,100182.6,70811.2,105316.6,93403.5,107869.9,66070.7,90272.9,122174.7,66039.2,84195.3,35783.2,44354.2,100242.3,60143.1,96497.0,68916.5,90892.8,138935.7,153136.8,71491.4,110378.6,67605.2,40213.9,99016.9,97106.4,121974.9,94292.5,151276.1,47259.0,123912.8,89373.4,119913.1,116083.4,110361.0,84276.7,106178.1
SMEDGARDEN 1,10313.7,7340.1,102478.3,102530.6,37171.2,7290.2,7465.4,10641.4,3318.9,4311.7,40998.4,8649.7,115961.2,121989.2,27938.3,22815.4,21379.8,4740.7,138750.2,135590.6,33825.1,7406.2,5869.1,128143.5,29535.7,119104.7,7295.9,38110.4,16725.5,78313.5,27946.4,18555.3,63172.2,54042.6,19526.3,8180.3,27798.4,2748.1,4896.4,22257.5,18058.7,54027.7,7204.2,40916.9,18663.5,57251.1,59403.7,4635.0,79034.5,45671.4,137336.6,21884.5,58510.9,78455.6,63908.1,129522.2,52645.1,78945.2,53685.7,159921.3,30077.0,25065.3,101482.2,85651.4,53732.6,64227.1,6426.7,25603.7,64728.1,22465.3,9746.2,4883.9,5869.2,134257.6,3461.7,1896.1,10339.2,5115.4,18596.6,55681.3,119098.5,38103.8,9892.1,7242.5,46905.2,20428.5,7823.6,6389.9,59456.8,120540.1,0.0,5303.9,53825.1,65641.8,2838.9,38234.7,4738.0,8620.2,7291.3,85052.3,10920.6,21596.1,85020.8,64032.4,96629.3,57237.1,21079.5,142903.6,5702.8,40898.5,54250.4,47161.9,61363.0,37032.1,78687.1,33663.3,63942.8,2952.4,5223.3,21396.3,7675.8,59502.3,54167.1,23334.2,12481.4,28139.3,15504.8,78669.4,64113.8,5599.5
"Vallekrysset, 6013 Ålesund",6077.6,11331.3,97664.7,97717.0,32357.6,11281.4,11456.6,14632.6,7612.4,8958.4,36184.7,12640.9,111725.1,117753.1,23702.2,18579.3,17143.7,8731.9,134514.1,131354.5,29011.5,11397.4,1379.7,123907.4,25299.6,114868.6,11287.1,33874.3,20716.7,73499.9,23132.8,14319.3,58936.1,49806.5,14712.6,3944.2,23562.3,7041.7,669.3,18021.4,22049.9,49791.6,11195.4,36103.3,22654.7,53015.0,54590.1,1359.8,74798.4,40857.8,133100.5,25875.7,54274.8,74219.5,59672.0,125286.1,47831.5,74709.1,48872.1,155685.2,25263.4,29056.5,97246.1,81415.3,49496.5,59991.0,10417.9,20790.0,60492.0,18229.2,13737.4,8875.1,1157.1,130021.5,7539.7,6325.1,6103.1,9106.6,14360.5,51445.2,114862.4,33867.7,13883.3,11233.7,42669.1,16192.4,11814.8,1460.2,54643.1,116304.1,5094.6,0.0,49589.0,61405.7,4004.3,33998.6,8729.2,4384.1,11282.5,80816.2,6684.5,25587.3,80784.7,59796.3,92393.2,53001.1,16843.4,138667.5,1263.5,36662.4,50014.3,42348.3,56549.4,32796.0,73873.5,29427.2,59706.7,2745.4,731.8,25387.5,3439.7,54688.7,49931.0,27325.4,8245.3,23325.7,19496.0,73855.8,59877.7,9590.7
"Ørsta, 6150 Ørsta",46279.1,60476.7,140461.8,140514.0,81503.0,60426.8,60602.0,63778.0,56757.8,58103.8,85330.1,61786.3,99095.4,68164.2,41821.6,52920.3,53100.7,57877.3,122360.5,81765.5,78156.9,60542.8,49221.3,102168.4,58421.3,65279.6,60432.5,32396.6,69862.1,122645.3,72278.2,50276.2,9603.6,710.0,63858.1,47355.1,41759.8,56187.1,49296.0,53355.6,71195.3,459.1,60340.8,85248.7,71800.1,3682.5,103735.5,49385.6,25209.4,90003.2,120946.9,75021.1,40578.3,66356.5,45975.5,75697.1,96976.9,25120.2,98017.5,106096.2,74408.8,78201.9,75507.2,72830.5,364.2,10658.5,59563.3,69935.4,11159.5,53191.0,62882.8,58020.5,49221.4,117868.0,56685.1,55061.5,49513.9,58252.0,50317.5,94365.5,65273.4,32390.0,63028.7,60379.1,28972.6,52149.4,60960.2,50605.6,103788.6,66715.1,53837.1,49601.5,0.0,47709.3,52740.6,32715.7,57874.6,45961.5,60427.9,59077.3,42830.9,74732.7,59045.8,46099.8,42804.3,3668.5,52800.3,126513.9,49055.0,30821.0,93822.9,91493.7,105694.8,33395.9,123018.9,20163.3,10374.2,51574.9,49664.4,74532.9,46850.5,103834.1,598.5,76470.8,41931.4,72471.1,68641.4,123001.2,46181.2,58736.1
Meny Fosnavåg,58499.3,72696.9,180710.6,180762.8,93723.2,72647.0,72822.2,75998.3,68978.0,70324.0,97550.4,74006.5,88680.3,108412.9,38299.9,74210.3,60916.2,70097.5,111469.2,122014.3,90377.1,72763.0,61441.6,100862.5,80930.6,105528.4,72652.7,28874.9,82082.3,134865.6,84498.4,58091.7,47623.2,47896.9,76078.3,59575.3,38238.1,68407.3,61516.2,73652.5,83415.5,47335.2,72561.1,97468.9,84020.3,45519.9,115955.8,61605.8,71266.2,102223.5,110055.6,87241.3,31229.9,106605.3,36627.2,115945.9,109197.1,71176.9,110237.7,146345.0,86629.0,90422.1,74201.3,58370.4,47551.1,48678.1,71783.5,82155.7,49179.1,73860.3,75103.0,70240.8,61441.7,106976.7,68905.3,67281.7,61734.2,70472.3,58133.0,134614.3,105522.2,28868.3,75248.9,72599.3,19288.6,59964.9,73180.4,62825.8,116008.8,106963.9,66057.4,61821.7,47646.8,0.0,64960.9,29194.0,70094.8,58181.7,72648.2,57771.4,55051.2,86952.9,57739.9,1642.5,83053.0,45506.0,60615.8,115622.6,61275.2,27299.3,134071.7,103714.0,117915.0,29874.2,135239.1,67600.4,48393.8,63795.1,61884.6,86753.1,59070.8,116054.3,47254.2,88691.0,56398.3,84691.3,80861.6,135221.5,1692.5,70956.3
LERSTADVEGEN 291,9234.5,8368.9,100825.9,100878.2,35518.8,8319.0,8494.2,11670.3,4650.0,5996.0,39345.9,9678.5,114882.0,120909.9,26859.0,21736.1,20300.5,5769.5,137670.9,134511.3,32172.7,8435.0,4789.9,127064.2,28456.4,118025.4,8324.7,37031.2,17754.3,76661.1,26293.9,17476.1,62092.9,52963.3,17873.8,7101.1,26719.2,4079.3,3817.1,21178.2,19087.5,52948.4,8233.1,39264.5,19692.3,56171.8,57751.3,3555.7,77955.2,44019.0,136257.3,22913.3,57431.6,77376.3,62828.8,128442.9,50992.6,77865.9,52033.2,158842.0,28424.6,26094.1,100403.0,84572.1,52653.3,63147.8,7455.5,23951.2,63648.8,21386.1,10775.0,5912.8,4776.2,133178.4,4577.3,2551.5,9259.9,6144.3,17517.4,54602.0,118019.2,37024.6,10920.9,8271.3,45825.9,19349.2,8852.4,4073.4,57804.3,119460.9,2806.4,3891.5,52745.8,64562.6,0.0,37155.5,5766.8,7540.9,8320.2,83973.0,9841.4,22625.0,83941.5,62953.1,95550.0,56157.9,20000.2,141824.3,4623.6,39819.2,53171.1,45509.5,59710.5,35952.8,77034.7,32584.1,62863.6,1873.1,4350.9,22425.1,6596.5,57849.8,53087.9,24363.0,11402.1,26486.9,16533.6,77017.0,63034.5,6628.3
"Ulsteinvik, 6065 Ulsteinvik",31097.0,45294.6,131628.0,131680.3,66320.9,45244.7,45419.9,48595.9,41575.7,42921.7,70148.0,46604.2,79520.0,93532.5,10897.5,46808.0,33513.8,42695.2,102308.9,107133.9,62974.8,45360.7,34039.2,91702.2,53528.3,90648.0,45250.4,545.1,54680.0,107463.2,57096.0,30689.4,32742.8,33016.5,48675.9,32173.0,10835.8,41005.0,34113.9,46250.1,56013.1,32454.8,45158.7,70066.6,56618.0,30639.5,88553.4,34203.5,56385.8,74821.1,100895.3,59838.9,22069.6,91724.9,27466.8,101065.5,81794.8,56296.5,82835.3,131464.6,59226.7,63019.8,65041.0,49210.1,32670.7,33797.7,44381.2,54753.3,34298.7,46458.0,47700.7,42838.4,34039.3,97816.4,41503.0,39879.4,34331.8,43069.9,30730.7,79673.9,90641.8,538.5,47846.5,45197.0,10463.9,32562.5,45778.1,35423.5,88606.4,92083.5,38655.0,34419.4,32766.4,29200.6,37558.5,0.0,42692.5,30779.4,45245.8,48611.1,27648.8,59550.6,48579.6,27591.1,68172.6,30625.6,33213.5,106462.3,33872.9,4457.3,78243.0,76311.6,90512.6,1311.1,107836.8,52720.1,33513.4,36392.8,34482.3,59350.8,31668.4,88652.0,32373.8,61288.7,28996.0,57289.0,53459.3,107819.1,27672.5,43554.0
"Ålesund, 6008 Ålesund",14447.5,2830.4,105578.2,105630.4,40271.1,2780.4,2955.6,6131.7,2205.8,521.9,44098.2,4139.9,120095.0,126123.0,32072.1,26949.2,25513.6,295.3,142884.0,139724.4,36924.9,2896.4,9751.1,132277.2,33669.4,123238.4,2786.1,42244.2,12215.7,81413.4,31046.2,22689.1,67306.0,58176.4,22626.1,12314.1,31932.2,2680.6,8850.8,26391.3,13548.9,58161.5,2694.5,44016.7,14153.7,61384.9,62503.6,8589.3,83168.3,48771.3,141470.4,17374.7,62644.7,82589.4,68041.9,133655.9,55744.9,83079.0,56785.5,164055.1,33176.8,20555.5,105616.0,89785.2,57866.4,68360.9,1916.9,28703.5,68861.9,26599.1,5236.4,438.6,9528.5,138391.4,2369.5,3102.4,14473.0,442.4,22730.4,59815.1,123232.2,42237.6,5382.3,2732.7,51038.9,24562.3,3313.8,8825.7,62556.6,124673.9,4743.5,8643.7,57958.8,69775.6,5527.2,42368.5,0.0,12754.0,2781.6,89186.1,15054.4,17086.4,89154.6,68166.2,100763.1,61370.9,25213.2,147037.4,9836.6,45032.3,58384.2,50261.8,64462.8,41165.9,81786.9,37797.1,68076.6,6906.7,9103.2,16886.6,11809.6,62602.1,58300.9,18824.4,16615.2,31239.1,10995.1,81769.3,68247.5,861.5
Rabbevågen barnehage,2519.4,15485.6,101819.0,101871.3,36511.9,15435.7,15610.8,18786.9,11766.7,13112.7,40339.0,16795.1,108166.9,114194.8,20143.9,16999.0,13585.4,12886.1,130955.8,127796.2,33165.8,15551.6,4230.2,120349.1,23719.3,111310.3,15441.4,30316.1,24871.0,77654.2,27287.0,10761.0,55377.8,46248.2,18866.9,2364.0,20004.1,11196.0,4304.8,16441.1,26204.1,46233.3,15349.7,40257.6,26809.0,49456.7,58744.4,4394.4,71240.1,45012.1,129542.2,30029.9,50716.5,72639.2,56113.7,121727.8,51985.7,71150.8,53026.3,152126.9,29417.7,33210.8,93687.9,77857.0,45938.2,56432.7,14572.2,24944.3,56933.7,16648.9,17891.7,13029.4,4230.3,126463.3,11694.0,10070.3,4522.8,13260.9,10802.3,49864.9,111304.1,30309.5,18037.5,15387.9,39110.8,12634.1,15969.1,5614.5,58797.4,112745.8,8846.0,4610.3,46030.7,57847.5,7749.5,30440.4,12883.5,0.0,15436.8,77257.9,3126.3,29741.6,77226.4,56238.0,88834.9,49442.8,13285.1,135109.2,4063.9,33104.2,48434.0,46502.6,60703.6,29237.7,78027.7,25869.0,56148.5,6583.8,4673.3,29541.8,1859.4,58842.9,46372.8,31479.6,4687.0,27480.0,23650.3,78010.1,56319.4,13745.0
"Storgata 16, 6002 Ålesund",17038.5,591.0,108169.1,108221.4,43159.4,860.4,1035.6,4211.7,5025.8,3341.8,46986.5,2219.9,122686.0,128714.0,34663.0,29540.1,28104.5,3115.3,145474.9,142315.3,39515.9,270.5,12342.1,134868.2,36260.4,125829.4,866.2,44835.2,12306.1,84004.3,33934.6,25280.1,69896.9,60767.4,25217.0,14905.1,34523.2,5271.5,11441.7,28982.3,13639.3,60752.4,524.3,46905.1,14244.1,63975.8,65391.9,11180.3,85759.2,51659.6,144061.3,17465.1,65235.6,85180.3,70632.8,136246.9,58335.8,85670.0,59673.9,166646.0,36065.2,20645.9,108207.0,92376.1,60457.4,70951.8,872.5,31294.4,71452.8,29190.1,3316.5,3258.6,12119.5,140982.4,5769.5,5693.4,17064.0,3091.8,25321.4,62406.0,125823.2,44828.6,3462.3,667.1,53629.9,27153.2,1393.9,11416.6,65147.5,127264.9,7334.4,11234.7,60549.8,72366.6,8118.1,44959.5,2917.5,15344.9,0.0,91777.1,17645.4,17176.8,91745.6,70757.1,103354.1,63961.9,27804.2,149628.3,12427.6,47623.3,60975.1,53150.1,67053.7,43756.8,84377.9,40388.1,70667.6,9497.7,11694.1,16977.0,14400.5,65193.1,60891.9,18914.8,19206.1,34127.5,11085.5,84360.2,70838.5,3779.1
Solsikka barnehage,77923.4,92121.0,186529.2,186581.5,113147.3,92071.1,92246.3,95422.3,88402.1,89748.1,116974.5,93430.6,33361.7,65678.2,57723.9,111797.2,80340.3,89521.6,56150.7,127832.9,109801.2,92187.1,80865.6,45543.9,117298.1,111347.0,92076.8,48299.0,101506.4,155817.0,103922.4,77515.8,50256.4,59336.5,95502.3,78999.4,57662.2,87831.4,80940.3,112232.4,102839.6,58774.8,91985.1,116893.0,103444.4,55802.9,135379.9,81029.9,76901.1,121647.5,54737.1,106665.4,26747.1,109238.4,21251.7,121764.5,128621.2,76811.8,129661.7,116152.2,106053.1,109846.2,18882.7,16004.7,58990.7,51987.6,91207.6,101579.7,51812.2,112067.8,94527.1,89664.8,80865.7,51658.1,88329.4,86705.8,81158.2,89896.3,77557.1,137247.4,111340.8,48292.4,94672.9,92023.4,39062.5,79388.9,92604.5,82249.9,135432.9,66069.5,85481.4,81245.8,59086.5,57799.2,84384.9,48618.1,89518.9,77605.8,92072.2,0.0,74475.2,106377.0,382.4,56189.7,101539.7,55789.0,80039.9,60304.1,80699.3,46723.4,136704.8,123138.0,137339.1,49298.3,156190.6,79040.1,51648.7,83219.2,81308.7,106177.2,78494.8,135478.4,58693.8,108115.1,75822.4,104115.4,100285.7,156172.9,56271.1,90380.4
